track_id,danceability,energy,acousticness,valence,tempo,loudness,liveness,speechiness,duration_ms,genres,acoustic_electronic_ratio,ratio_fixed,ratio_log,duration_norm,cluster,pca_1,pca_2,anomaly
18,0.6148538589793427,0.1804103979544366,0.6712799259957349,0.8172653397829259,141.17676122238714,-6.516969233720953,0.05018594945982456,0.08374546035528822,125940.61272223244,pop,3.720849427787801,3.720849427787801,1.551988746920338,125.94061272223244,0,0.5757274318867205,0.21925546042785135,1
19,0.5591670111852695,0.31320585648765753,0.5886458385729116,0.5141459975761975,163.4853974676291,-13.491206117583658,0.07811038411906508,0.1206524284468502,57763.62008876131,acoustic,1.8794215573555482,1.8794215573555482,1.057589425834731,57.76362008876131,0,-0.20870215129045266,-0.11499695767390479,1
20,0.47473748411882516,0.49719726762530697,0.7243761383200273,0.8905325068735989,170.7782144178667,-7.067027442870341,0.0021351228251913824,0.050299141622095596,223303.01814408932,hiphop,1.4569189846512285,1.4569189846512285,0.8989081197154882,223.30301814408932,0,-0.9671384040828871,1.1769999520959271,1
21,0.6671117368334277,0.011916569587142194,0.92,0.660555562242874,125.51502409346057,-5.271408940446408,0.25689696798262174,0.1381096048488156,30000.0,pop,77.20342614309631,77.20342614309631,4.359313459163086,30.0,1,2.957974354299041,-0.9422271286558754,1
22,0.3836963163912251,0.2160281419574202,0.2232823248718785,0.8094936678799295,81.89043380128537,-5.466402358709864,0.29752433713788534,0.04142550438385332,64501.551835920356,acoustic,1.033579805152831,1.033579805152831,0.7097976908140661,64.50155183592035,0,-0.0979443138573133,-1.8210847605543734,1
23,0.47528678912113087,0.00798241495058842,0.92,0.8786268692329801,112.8159747496183,-16.535812346078266,0.11335214533086568,0.07521368698317665,164010.98809361304,rock,115.25334196416118,115.25334196416118,4.755771792133054,164.01098809361304,1,3.366748972941432,-1.5280456885268314,1
24,0.5198171059762151,0.3209646715433548,0.6186772267716498,0.4774055483664126,115.26941354700226,-6.247270748524617,0.06380473344582423,0.09821930150215591,81500.02866288007,pop,1.9275555275188008,1.9275555275188008,1.074167783865379,81.50002866288007,0,-0.2647790505025043,-0.42057845476239086,1
25,0.5736419905302216,0.08873941604517786,0.4954494954933157,0.6064911997382987,145.40626464829023,-5.14037638944591,0.04897997819968625,0.12292365631222804,158726.19259766303,pop,5.583195355275708,5.583195355275708,1.8845202437670872,158.72619259766304,1,1.1108791774712854,0.3025442212877937,1
26,0.7711055768358082,0.1318028418543533,0.7112539670161496,0.8312299236720585,117.38850019838651,-7.2025562777659315,0.07832148819720297,0.10015016245178111,59390.3675090821,r&b,5.3963477343084145,5.3963477343084145,1.8557271609592063,59.3903675090821,0,0.9163190732357724,-0.5167074897346888,1
27,0.41980426929501585,0.010955922694743873,0.92,0.560241323004426,66.10692236052694,-11.85826773418934,0.11497908048423239,0.1321800100895791,430838.9854789653,rock,83.97284515720177,83.97284515720177,4.442331736710505,430.8389854789653,1,3.0852686225209762,-2.0533265856856313,-1
28,0.608540663048167,0.34108813930639836,0.4958009046591976,0.14223439584767866,133.76213703929648,-1.7547010589923637,0.21673756628634808,0.12467250156455993,30000.0,rock,1.4535858844796163,1.4535858844796163,0.8975505808178286,30.0,0,-0.5435933635715213,0.23933225762050625,1
29,0.6554487413172255,0.11782213816429739,0.6370844062959653,0.6575887852579607,119.79690840232753,-7.133868716533461,0.21299615787807566,0.030589536287243,54820.590489561466,rock,5.407170640610691,5.407170640610691,1.8574177757672883,54.82059048956147,0,0.9657705231630619,-0.04855752397749427,1
30,0.3278702476319986,0.058415369555418414,0.5728241693003451,0.8485884703067671,140.59773926933372,-7.855458753351552,0.15414652836569878,0.055613696041418956,136837.44296484126,rock,9.80605230541098,9.80605230541098,2.380106375814655,136.83744296484127,1,1.6234116133227396,-0.35886488981119785,1
31,0.664526911140863,0.1751031620387639,0.7164561464333445,0.7249336603394545,124.21030486728382,-7.623617306654761,0.118645960500062,0.004374068859345853,127045.99494637334,r&b,4.091623121430196,4.091623121430196,1.6275966640970432,127.04599494637334,0,0.623814694033904,0.5742838454036007,1
32,0.40231447421237493,0.7705349818638106,0.7929029450608787,0.7330094752941972,135.2239710325366,-12.861458648787963,0.15314648122325317,0.043109585819544084,245029.79824335032,hiphop,1.0290291339440076,1.0290291339440076,0.7075574195104327,245.0297982433503,0,-2.0946334067013663,-0.3453391679516546,-1
33,0.3390309557911677,0.1686912860137599,0.8427674858232128,0.16340344415937516,118.3684551135535,0.0,0.16894411591011887,0.002253891781880862,269891.27771937166,r&b,4.995915946449477,4.995915946449477,1.7910785618714935,269.89127771937166,0,0.7243690274560364,1.3673675603326534,1
34,0.8693313223520001,0.005128184704858697,0.92,0.6899094318934281,125.09017689399678,-2.481449914067823,0.18442904825631903,0.10302120748845166,235151.16449395986,r&b,179.40071447277364,179.40071447277364,5.195180568112774,235.15116449395987,1,3.4686810788566826,0.5425082795024027,1
35,0.8793792198447357,0.47890042190578247,0.5031798952601639,0.12580316340612507,94.96264536719536,-9.760462538407108,0.19551104349832416,0.106505366671646,223594.86991324616,r&b,1.0506983753694794,1.0506983753694794,0.7181804060470985,223.59486991324616,0,-1.2025755400139886,-0.25164056296036247,1
36,0.7850384088698767,0.0029918767239207,0.92,0.8445316976161845,126.85509241727993,-14.695209209726446,0.19361050863855622,0.11735979180306115,131336.01039203955,rock,307.4993005709097,241.38743147286934,5.490537402491433,131.33601039203955,1,3.7691119234480968,-1.1151855473470087,1
37,0.4827682615040224,0.2514609273499172,0.5253370100643544,0.831444108548567,113.37199791737297,-4.892193390399259,0.06309559294869083,0.02133284648794648,130115.95637999318,rock,2.0891397148684194,2.0891397148684194,1.1278926427188587,130.11595637999318,0,0.058174667120113134,0.025702315369591024,1
38,0.35860326840383033,0.3773284572964044,0.7287949095681087,0.8842235769938349,130.24840630400047,-4.006941017818547,0.14440825612975974,0.04866669727320788,30000.0,electronic,1.9314602317301908,1.9314602317301908,1.075500671486756,30.0,0,-0.4174253374863752,-0.44936682407458456,1
39,0.7105398159072942,0.35445595462368107,0.5932372927310977,0.3425566552484215,88.4402994138577,-6.738502733692535,0.1007156283954595,0.0942577751510731,30000.0,r&b,1.673655880209224,1.673655880209224,0.9834467793771189,30.0,0,-0.5052987343618238,-0.7625333887920053,1
40,0.5640914962437609,0.6211557525028562,0.8248888196285833,0.53221952036464,152.9792381793182,-8.344213474163748,0.1785354689432008,0.12798879566051444,423995.0553481985,acoustic,1.3279903088795597,1.3279903088795597,0.8450053670081039,423.9950553481985,0,-1.5496555981253721,0.4308232586337097,1
41,0.3732229409068673,0.37982272963791397,0.7801759520484555,0.5630094968812818,124.2086851729555,-13.66421507502455,0.1495063897668226,0.1273709954575952,30000.0,acoustic,2.054052828255432,2.054052828255432,1.116469504700345,30.0,0,-0.3853788543977787,-1.7700893527379815,1
42,0.5971061460667622,0.5679544256741393,0.8760273376881171,0.5453803387597282,137.8281711380898,-4.60587297646004,0.06004354160480774,0.06052020793268603,521966.94379442383,hiphop,1.5424254096590717,1.5424254096590717,0.9331185111096663,521.9669437944239,0,-1.3082038086733596,1.5685109734054965,1
43,0.320633112669131,0.13985517562131064,0.7463048093051814,0.429733945718035,118.11880339962792,-13.730906962903802,0.20398815595935962,0.04958175234080751,51606.686901092864,r&b,5.336268793698201,5.336268793698201,1.8462900768601063,51.606686901092864,0,0.9697517935558614,-1.1126330472047192,1
44,0.8455922412472694,0.17532297112774287,0.4139612463826352,0.8895186780496889,133.08091397472552,-5.8968963971907975,0.005826542166550785,0.0696280872183959,181057.22403003037,hiphop,2.361135244970364,2.361135244970364,1.2122787874366139,181.05722403003037,0,0.3269452922553111,0.7396715152790793,1
45,0.4552679889600102,0.34364229996402795,0.7301139452778331,0.8093546279265446,61.870504870339566,-4.09338305234982,0.09403306767480345,0.023946975188119005,587886.3538986436,electronic,2.12463350802349,2.12463350802349,1.1393169988783458,587.8863538986436,0,-0.3164422570221501,-0.3833711127495804,-1
46,0.6975133706123893,0.3805890957039192,0.7574978195257887,0.5882812303016735,115.31131195122147,-8.23093060468226,0.2353945285532473,0.03454969747543997,105717.807136046,r&b,1.9903298020789517,1.9903298020789517,1.095383683018456,105.717807136046,0,-0.5149690968298869,-0.10592748161646498,1
47,0.4870266456536466,0.499677867964489,0.5755685918345637,0.6181909945694853,98.17828280522355,-8.014329357402957,0.2300472324923635,0.002719534259225087,359415.61866648035,rock,1.151879298115057,1.151879298115057,0.7663415524900363,359.4156186664803,0,-1.1346147407339897,-0.08642436421869759,1
48,0.6120408127066865,0.18015415746115676,0.9528263291526385,0.6713987061533876,109.0015077253453,-17.084941971501916,0.28488380473954805,0.11213532649411166,190084.9084171569,rock,5.288949989167352,5.288949989167352,1.8387941234177037,190.0849084171569,0,0.7603326099774964,-1.9483502796592589,1
49,0.6280261676059677,0.22730729065313582,0.7028684369775101,0.5829571997390202,143.26682132595937,-10.708557508344452,0.1760696772217558,0.14924310765679977,123811.61864764137,electronic,3.092150871878837,3.092150871878837,1.4090707173703148,123.81161864764137,0,0.2868276286855733,-0.7245514155673888,1
50,0.4109126733153162,0.658667403364749,0.6540435107846337,0.666016939847111,78.00890567737139,-8.914227454242894,0.14379110862371092,0.011628111101690219,38561.49469970195,rock,0.9929799280236208,0.9929799280236208,0.6896309699424215,38.56149469970195,0,-1.7151820351325664,-1.38609270328482,1
51,0.8817507766587351,0.19253969915743827,0.5709282681635295,0.7531968723520753,136.4930305521459,-13.459102565164184,0.20004928099390104,0.022555772022496843,41078.752510809834,pop,2.9652496117005236,2.9652496117005236,1.3775688068759298,41.078752510809835,0,0.3746951390231836,0.1991407746886817,1
52,0.7650796940166689,0.41120661314701684,0.7593058725706151,0.8823019174395589,129.5331976743091,-1.8683050025004624,0.25349415539678466,0.030641535324847344,82050.4243241522,acoustic,1.8465312772077036,1.8465312772077036,1.046101157301453,82.0504243241522,0,-0.6838458515181822,0.45912045153084846,1
53,0.8636993649385136,0.36908511541691524,0.9314297771558732,0.7792535000958769,150.01156792573371,-10.107369356216187,0.1798991586693644,0.08168823810761609,496664.7228080375,pop,2.523617827567331,2.523617827567331,1.259488253716051,496.6647228080375,0,-0.391865180505727,1.0723705563825252,1
54,0.8368964102565895,0.17327229634193933,0.28995775105181937,0.20348246165561445,66.15853745726622,-8.860738966689041,0.22322742812428312,0.058115636046575034,44910.82539101191,electronic,1.673422452251746,1.673422452251746,0.9833594689084433,44.91082539101191,0,0.11291636918124306,-0.956941852057914,1
55,0.6587399872866511,0.12863291756954287,0.5975287188247194,0.5371199606390508,132.7374794561499,0.0,0.09406848696419615,0.011844314174946946,337122.8503183652,hiphop,4.645224022860845,4.645224022860845,1.730809881997687,337.1228503183652,0,0.7994803865219507,2.0271861166505722,1
56,0.8531245410138701,0.1299489167783168,0.6526210179975609,0.6055270910753302,124.31774145748123,-2.913790343999324,0.09809608206903213,0.000730113444381425,30000.0,electronic,5.022135114145537,5.022135114145537,1.7954418665639922,30.0,0,0.8316354751405048,1.3377813775062337,1
57,0.3530955012311517,0.38095746183480833,0.632881577234727,0.3125891782213145,116.67093232384957,0.0,0.02117459212641436,0.05072131919111945,369058.79814267525,acoustic,1.6612919830643944,1.6612919830643944,0.9788117127946426,369.05879814267524,0,-0.5643641353259066,1.1820556770364805,1
58,0.4175897174514871,0.2201395225059959,0.6654598663269031,0.48041804767594976,154.10236642979666,-1.8987047741037024,0.08080695231208855,0.06626824793270976,30000.0,electronic,3.02290047126262,3.02290047126262,1.392003152731865,30.0,0,0.32325223941730313,0.8935932581751785,1
59,0.32713637334632284,0.22020334482941242,0.8529416190957643,0.8461541951382386,65.29904616614115,-4.22601137074637,0.14732705769357685,0.10344346773028615,55405.87350330648,pop,3.8734271714016097,3.8734271714016097,1.5837974208857066,55.40587350330648,0,0.4803332800933534,-2.561698209919183,1
60,0.49519819845795865,0.15318014062202281,0.8417538520321615,0.30718648803453685,121.12877789317807,-10.209172134869714,0.19922163868492568,0.1469197539370192,57711.23564736985,rock,5.495189184538076,5.495189184538076,1.8710617774178473,57.711235647369854,0,0.8626152966943206,-1.2650920305769484,1
61,0.5332063738136892,0.616238731215709,0.933668520854887,0.3538284289646533,143.56048994950228,-12.89206882110918,0.16427369407502979,0.06202164715611968,382022.0425261278,pop,1.5151084694286514,1.5151084694286514,0.9223159316191498,382.02204252612785,0,-1.4565750417054695,0.625080681947434,1
62,0.4628094190643376,0.4366657604476514,0.512246076083193,0.8266309622434238,77.3647094473784,-3.8093076722331896,0.21586458658414734,0.07809588972516297,194691.3874603296,acoustic,1.1730850515003965,1.1730850515003965,0.7761478406373743,194.6913874603296,0,-0.8923817558679841,-1.6180467829488436,1
63,0.7972425054911576,0.36397004148925777,0.9251406365892648,0.17549246848674294,132.86177314183539,-9.181471151536968,0.13612557851926096,0.10992649830695125,223453.48266046765,hiphop,2.5418043551163247,2.5418043551163247,1.264636302125417,223.45348266046764,0,-0.3889718416398094,0.6331100034363614,1
64,0.5140519960161536,0.22692799684183812,0.4306325355221981,0.8041329665784667,126.1349469779781,-16.388675467044358,0.15390228066309924,0.06259892732136167,376395.02163709584,electronic,1.8976615557151189,1.8976615557151189,1.063904051611014,376.39502163709585,0,0.12833959050158983,-0.6475213127202292,1
65,0.4685607058124285,0.2937469698443844,0.45902235963016663,0.3430562185824254,64.7531556729399,-5.251989221061071,0.14028011671922594,0.08961331489390169,316179.52921335254,acoustic,1.5626454287284686,1.5626454287284686,0.9410400955286788,316.1795292133525,0,-0.28992372124751614,-1.1211973602966565,1
66,0.6256176498949491,0.5827746720146536,0.7492593763006287,0.4987485934662985,145.42184811957037,-6.072851373573739,0.18048091384198553,0.05524644720434745,30000.0,electronic,1.2856759435176497,1.2856759435176497,0.8266617983327427,30.0,0,-1.4203247629581095,0.5386301737631414,1
67,0.3845545349848576,0.4754383565645288,0.5579914796543142,0.6142797117327423,95.70480449269019,-12.206288299596359,0.10173094977972519,0.1485607491871587,83656.97683987336,acoustic,1.1736358077760198,1.1736358077760198,0.7764012529435247,83.65697683987335,0,-0.967348550696333,-2.4034441781456772,1
68,0.7813181884524238,0.6015603531766215,0.5819011829409225,0.6171609262436982,157.46170074923918,-1.41389748266828,0.18398889905139984,0.03335019423173589,73781.88366733845,electronic,0.9673197042792364,0.9673197042792364,0.6766720601495004,73.78188366733845,0,-1.637173732113722,1.6371161291838687,1
69,0.3447303862078625,0.3160990502547766,0.6292738192844542,0.883984444860488,132.35186632883676,-10.482542752671339,0.12199408974099835,0.11232088402486792,353474.9932302656,pop,1.9907488452662483,1.9907488452662483,1.095523805967071,353.4749932302656,0,-0.16243641685658644,-0.8994897340144606,1
70,0.8921321619603104,0.2603684278270719,0.806911704880939,0.12781926557274925,125.49411564700587,0.0,0.17974495628177597,0.01365656496924174,30000.0,rock,3.0991150179577955,3.0991150179577955,1.4107711011328674,30.0,0,0.02501302197998484,1.9317483215141404,1
71,0.7633468615779946,0.6503799103246712,0.7692914809772428,0.6630527554464125,143.31792972198906,-1.7432698611759934,0.1028122962813577,0.0406856893142233,30000.0,pop,1.1828340155728527,1.1828340155728527,0.7806240396668536,30.0,0,-1.7277164986819173,1.200420812974059,1
72,0.4192294089205034,0.23982873992815354,0.361898488715747,0.7764944000143691,140.35784440279767,-2.9572906317126675,0.048820174294912484,0.10480330965773732,49008.41694328973,pop,1.5089871581869727,1.5089871581869727,0.9198791490718534,49.00841694328973,0,-0.02850006433527198,-0.185654122009617,1
73,0.30331327027416144,0.3075723058135769,0.8648934985290554,0.5706632907215936,69.02303277260373,-9.42884472266553,0.05847546197760756,0.04598751369601362,58146.25978728998,electronic,2.812000567610522,2.812000567610522,1.3381541346929209,58.14625978728998,0,0.027724023542594775,-1.802270621994553,1
74,0.7892768570729005,0.2744291979149,0.6005276708715089,0.8805797379855643,75.3759493076,-6.307262876818183,0.04342803801711705,0.04606273059216915,39908.90356712328,hiphop,2.188279073197348,2.188279073197348,1.1594812957407716,39.908903567123275,0,-0.06341634651309883,-0.9258206602062026,1
75,0.7241144063085703,0.547209915500363,0.6142646078906498,0.4341328509454121,114.41433924712784,-5.926161200474162,0.047640346082207206,0.030962157048465198,30000.0,acoustic,1.1225392495473565,1.1225392495473565,0.7526131311630624,30.0,0,-1.348709729752724,0.6030282293798513,1
76,0.7374043008245925,0.403690517735788,0.7794273274114857,0.6998896435446238,91.14337348650281,-8.160003403632064,0.18586013104163213,0.012679985626790362,237784.460474956,pop,1.930754608216025,1.930754608216025,1.0752599353360557,237.784460474956,0,-0.6168678460543253,-0.16079443102790272,1
77,0.7627622080115675,0.319997703875331,0.9437377176544429,0.6490943814713092,159.49113780821799,-6.935002492084178,0.2635496486531826,0.053241889468678034,37810.95227372951,hiphop,2.9492015293400886,2.9492015293400886,1.3735134140082195,37.81095227372951,0,-0.12155260972214035,0.7357383467742569,1
78,0.3444267910404542,0.5673497309631415,0.654625231517124,0.12509038107791942,93.23080420924455,-0.06893416409120423,0.2645030667513385,0.014283986829416827,222424.3842013253,pop,1.1538301611702932,1.1538301611702932,0.7672477275151652,222.4243842013253,0,-1.4311662563467042,0.3256462825059375,-1
79,0.5150794371265636,0.156395431992122,0.2637035186206497,0.5422327318525729,120.3015655910517,-9.794509986022016,0.21865809950082432,0.1478647920717201,134977.36147880842,pop,1.6861331258954744,1.6861331258954744,0.9881026597527703,134.97736147880843,0,0.2810224309217261,-1.425730060878197,1
80,0.36952143571507784,0.6545596354005208,0.3983827148117429,0.308735153551275,132.5766164446245,-5.172311140395561,0.16308066838539473,0.04527993000069987,432067.22033779864,pop,0.6086270727158041,0.6086270727158041,0.47538106533241065,432.06722033779863,0,-1.8993554437087332,1.0135106196000343,1
81,0.8178620555253562,0.7140853415364191,0.8057154247286986,0.5229997282372222,179.10502020897871,-9.257042483540479,0.13882210160981107,0.07958430041517985,68975.31311667616,r&b,1.1283181125033726,1.1283181125033726,0.7553320492653888,68.97531311667616,0,-1.9674780459613017,1.3290798934073917,-1
82,0.6739788760965348,0.26495728759326226,0.255088161415267,0.8072594871553833,146.73305865189968,-13.296241235890063,0.03810008328503873,0.04098178327861635,600000.0,r&b,0.962752010832986,0.962752010832986,0.6743475755934669,600.0,0,-0.30859541007104413,1.3095127056780347,-1
83,0.4985388149115895,0.33964790227116004,0.6441798255843921,0.6041011145910661,101.4706484525297,-2.7545645778715846,0.05964505526227358,0.034504852480065594,178180.0972743231,hiphop,1.8966106408338925,1.8966106408338925,1.0635413089378702,178.18009727432312,0,-0.34728849882329715,0.181789723351787,1
84,0.3381350101716142,0.14593733561361624,0.22188590008648346,0.5751109770013606,131.11844321500394,-5.383389622332257,0.2822661396594114,0.107784031713003,600000.0,pop,1.5204190151446144,1.5204190151446144,0.9244251635520723,600.0,0,0.2631403661054453,0.029585840117511995,1
85,0.4865893930293973,0.5834045754925672,0.8786932567431303,0.6379515541783385,135.45821513146035,-3.0631938824715754,0.09617518235441899,0.05432808997479468,230790.78789424637,r&b,1.5061473523776385,1.5061473523776385,0.9187466545766941,230.79078789424636,0,-1.3373682328645968,0.7253054521113318,1
86,0.4951099932160482,0.6665663371497246,0.8227965551418861,0.5226540226870261,133.54896338018995,-10.830952596223693,0.17664264428600066,0.02480242753258045,59912.32832174678,hiphop,1.2343805999267992,1.2343805999267992,0.8039640531580399,59.912328321746784,0,-1.688364350777008,-0.023226270652538225,1
87,0.7377637070028384,0.27913138700536266,0.8200179657489167,0.458232425069234,93.48721647890702,-9.487273600334797,0.18506114841471402,0.03006642678482354,78621.20434247656,pop,2.9377490455172732,2.9377490455172732,1.3706092518067567,78.62120434247656,0,0.031030375984356793,-0.3893945180305562,1
88,0.6825344828131279,0.49709388123072895,0.8050781245398313,0.3995488608214639,168.79498450862616,-5.422584646987634,0.06520745647895153,0.13159602303365822,37930.09386924185,pop,1.6195695721431536,1.6195695721431536,0.9630100188351297,37.93009386924185,0,-1.0244669994121738,0.8959052653011562,1
89,0.832327645545796,0.3470571917573569,0.7344746751068022,0.6600598242727599,87.39674009184537,-3.906823203304501,0.22776932377925002,0.0847901138387729,122399.02093228835,rock,2.11629291238058,2.11629291238058,1.1366441262800573,122.39902093228835,0,-0.42042166680136983,-0.7495040530989983,1
90,0.5833289550971696,0.180566981971402,0.6718867730808112,0.7205862855723267,135.00519764435396,-2.2271679882375883,0.028874261590045167,0.09914204936838807,87754.58762140485,rock,3.720983569339515,3.720983569339515,1.5520171612233158,87.75458762140485,0,0.5553671790664134,0.297073929157636,1
91,0.37175654756298104,0.30749896177999503,0.5286918200227004,0.43859125991586445,95.9444615030239,-7.40333052934852,0.08066732893756857,0.013089645588806214,63375.63782358819,r&b,1.7193287969569189,1.7193287969569189,1.000385084031548,63.37563782358819,0,-0.22520434808610218,-0.40485324441385967,1
92,0.7279468723337971,0.3375995928293311,0.34868702021570674,0.13498393911510248,127.76892769560568,-4.9856741863043315,0.16717834436134868,0.0867607801055248,49253.01843549293,electronic,1.0328419453751556,1.0328419453751556,0.7094347870962322,49.25301843549293,0,-0.655402896702349,0.5879724946657482,1
93,0.7564710291701385,0.5977944238903818,0.9220217482313844,0.5345179859400405,113.10211011833844,0.0,0.14575614042133292,0.027930910986228873,398054.3676299074,pop,1.5423726140350489,1.5423726140350489,0.9330977450443166,398.0543676299074,0,-1.4868018597498782,1.519189444105983,-1
94,0.6367663185416979,0.02040962529180016,0.92,0.5589044524596671,85.43722143295594,-8.531392333588848,0.21990117343414195,0.018230465026077253,401862.8765353607,rock,45.0767707317793,45.0767707317793,3.8303089343264616,401.8628765353607,1,2.582877963382085,-0.0727050615217483,1
95,0.7625803079727367,0.511644434788868,0.7750515737351527,0.48319883335470604,60.0,-5.8743532878077325,0.2875875170556241,0.07279204640911592,171827.9237425284,hiphop,1.5148245950431976,1.5148245950431976,0.9222030575979185,171.82792374252838,0,-1.170507950552783,-1.412219074336262,1
96,0.5962773578186344,0.10689007720471094,0.7139820503032622,0.3879423743379271,140.14106811635688,-7.582354250759913,0.07409165328686601,0.08925982701355493,205164.57674611558,hiphop,6.679591492256823,6.679591492256823,2.038566354632491,205.16457674611559,1,1.129075058058529,0.6679432888531983,1
97,0.6136396976291965,0.13759762625828617,0.7232952174436743,0.8167344146009623,104.01663891667596,-6.159600026927955,0.010571518093424404,0.05442172742955062,119836.05322840255,rock,5.256596622429868,5.256596622429868,1.8336363667312328,119.83605322840255,0,0.9172010859315695,-0.27521263047351435,1
98,0.5565246110151298,0.14666346330089472,0.6106604667127195,0.48489361476863146,121.47874451702373,-1.4561445123897538,0.09901016102124426,0.1034190488638609,216411.38489708301,rock,4.16368503081022,4.16368503081022,1.6416504778651728,216.41138489708302,0,0.7001473407850887,0.32846458311669224,1
99,0.3152514760464571,0.3833002953289074,0.9303113034454066,0.7391754075098146,163.00493852901977,-9.380358463462201,0.2471158549579638,0.12415662677983577,341064.9436461176,electronic,2.427108235455735,2.427108235455735,1.2317168255439346,341.06494364611757,0,-0.346533577310981,-0.36889452733918887,-1
